iteration,best_so_far,best_iter,worst_iter,mean_fitness,median_fitness,stddev_fitness
462,11.3332,11.4765,10675.1,248.297,25.2232,1489.89
463,11.3332,18.2117,10675.1,338.225,106.52,1481.02
464,11.3332,15.1808,10675.1,304.64,31.3832,1511.28
465,11.3332,22.4485,10675.1,326.877,86.2468,1480.77
466,11.3332,16.4075,10675.1,278.571,38.3093,1490.01
467,11.3332,28.1657,10675.1,347.069,101.767,1480.88
468,11.3332,16.9864,10675.1,262.004,37.1679,1488.36
469,11.3332,31.2184,10675.1,357.497,94.0025,1481.77
470,11.3332,13.4375,10675.1,282.922,31.1983,1489.74
471,11.3332,20.4191,10675.1,346.667,106.836,1481.35
472,11.3332,14.7191,10675.1,277.088,37.0309,1488.18
473,11.3332,25.1343,10675.1,325.314,84.2955,1480.9
474,11.3332,19.7054,10675.1,274.175,39.2956,1486.94
475,11.3332,25.451,10675.1,308.723,73.0691,1482.58
476,11.3332,15.6914,10675.1,279.784,37.4903,1487.97
477,11.3332,23.1373,10675.1,306.767,68.3589,1483.35
478,11.3332,19.5122,10675.1,262.658,38.9556,1488.17
479,11.3332,19.3669,10675.1,326.776,69.2648,1481.94
480,11.3332,19.437,10675.1,271.107,34.3317,1487.97
481,11.3332,33.9742,10675.1,327.306,85.1341,1481.81
482,11.3332,21.8612,10675.1,280.509,40.7909,1487.49
483,11.3332,22.7924,10675.1,307.49,85.5353,1482.11
484,11.3332,21.1801,10675.1,260.196,43.7856,1487.98
485,11.3332,26.7708,10675.1,335.35,91.421,1480.3
486,11.3332,27.484,10675.1,270.061,43.2948,1487.02
487,11.3332,20.5836,10675.1,331.148,98.4108,1480.05
488,11.3332,18.1324,10675.1,270.522,34.2114,1487.41
489,11.3332,13.4761,10675.1,308.68,73.0844,1483.74
490,11.3332,16.8796,10675.1,261.502,35.2932,1488.28
491,11.3332,19.8175,10675.1,288.438,59.1524,1484.91
492,11.3332,16.0689,10675.1,255.37,26.6203,1489.06
493,11.3332,23.7037,10675.1,295.145,61.6812,1483.93
494,11.3332,17.5053,10675.1,259.812,28.5974,1488.4
495,11.3332,25.1624,10675.1,296.544,69.6087,1483.81
496,11.3332,12.9173,10675.1,253.917,30.1819,1489.39
497,11.3332,18.409,10675.1,301.914,71.7388,1484.31
498,11.3332,14.8413,10675.1,242.655,26.3396,1490.44
499,11.3332,20.3847,10675.1,309.34,68.9225,1483.22
500,10.3302,10.3302,10675.1,249.539,24.8096,1489.75
501,10.3302,15.0597,10675.1,309.042,83.979,1482.38
502,10.3302,14.2308,10675.1,261.364,26.8433,1489.49
503,10.3302,19.8444,10675.1,297.934,67.1892,1483.6
504,10.3302,12.5418,10675.1,248.379,24.4499,1489.85
505,10.3302,13.8018,10675.1,309.585,72.4972,1482.67
506,10.3302,13.1992,10675.1,256.806,27.796,1489.9
507,10.3302,15.3595,10675.1,301.345,69.2275,1483.34
508,10.3302,11.6217,10675.1,254.126,23.1007,1489.81
509,10.3302,16.5285,10675.1,313.42,83.1361,1481.73
510,10.3302,12.3201,10675.1,250.576,31.4032,1489.43
511,10.3302,19.2085,10675.1,312.06,77.6345,1482.34
512,10.3302,13.1491,10675.1,258.224,25.1896,1489.63
513,10.3302,18.478,10675.1,282.45,58.9291,1485.22
514,10.3302,11.8958,10675.1,254.766,31.739,1489.09
515,10.3302,18.3648,10675.1,280.087,57.4913,1485.65
516,10.3302,13.1923,10675.1,248.761,28.4495,1489.8
517,10.3302,17.9635,10675.1,298.182,69.12,1483.34
518,10.3302,15.9983,10675.1,248.736,29.5349,1489.58
519,10.3302,22.3873,10675.1,309.539,82.133,1482.45
520,10.3302,15.2809,10675.1,290.594,36.1751,1495.37
521,10.3302,21.8638,10675.1,297.28,66.5841,1483.45
522,10.3302,18.1207,10675.1,260.29,30.36,1488.56
523,10.3302,23.4069,10675.1,317.295,84.8456,1483.1
524,10.3302,12.0668,10675.1,261.448,33.9111,1488.4
525,10.3302,23.7203,10675.1,330.197,77.5244,1490.2
526,10.3302,12.8802,10675.1,259.118,26.0108,1489.41
527,10.3302,22.3341,10675.1,310.741,84.4059,1482.32
528,10.3302,12.4982,10675.1,264.442,21.8877,1489.02
529,10.3302,13.6629,10675.1,291.774,66.8732,1484.55
530,10.3302,11.8876,10675.1,245.167,20.7353,1490.48
531,10.3302,14.5722,10675.1,290.127,55.0182,1484.93
532,10.3302,11.9083,10675.1,244.788,22.1368,1490.33
533,10.3302,14.5349,10675.1,280.755,60.4328,1485.71
534,10.3302,11.3249,10675.1,245.349,19.9783,1490.4
535,10.3302,21.4006,10675.1,284.222,60.2486,1485.01
536,10.3302,13.0338,10675.1,241.269,21.7962,1490.78
537,10.3302,20.8166,10675.1,288.864,63.1997,1484.56
538,10.3302,12.1538,10675.1,247.593,20.5852,1490.28
539,10.3302,18.0117,10675.1,294.31,66.8938,1483.95
540,10.3302,10.7095,10675.1,247.134,23.258,1489.96
541,10.3302,23.0452,10675.1,289.873,56.5016,1484.52
542,10.3302,12.955,10675.1,244.889,23.9588,1490.21
543,10.3302,18.8485,10675.1,285.034,65.7985,1484.91
544,10.3302,13.9821,10675.1,256.859,23.1853,1490.2
545,10.3302,17.3909,10675.1,295.198,70.0126,1483.86
546,10.3302,12.5646,10675.1,249.429,22.8056,1490.16
547,10.3302,14.8254,10675.1,290.3,58.4032,1484.53
548,10.3302,12.0864,10675.1,239.327,23.1775,1490.9
549,10.3302,22.9433,10675.1,290.04,56.3353,1485.16
550,10.3302,12.4319,10675.1,242.714,18.8788,1490.7
551,10.3302,12.0802,10675.1,289.084,59.6281,1484.57
552,10.3302,13.636,10675.1,249.082,21.6552,1489.77
553,10.3302,20.1003,10675.1,288.934,70.4225,1484.59
554,10.3302,13.293,10675.1,250.004,24.8565,1489.68
555,10.3302,18.0683,10675.1,285.104,50.6926,1486.25
556,10.3302,13.5345,10675.1,248.624,26.7371,1489.74
557,10.3302,19.3963,10675.1,277.513,55.2246,1486
558,10.3302,12.1222,10675.1,244.006,25.0246,1490.25
559,10.3302,16.3197,10675.1,278.942,56.5077,1485.77
560,10.3302,12.4183,10675.1,241.492,22.5396,1490.66
561,10.3302,16.3474,10675.1,294.504,59.2869,1484.51
562,9.7341,9.7341,10675.1,241.391,19.6318,1490.74
563,9.7341,17.9926,10675.1,285.733,62.1732,1484.85
564,9.7341,10.5937,10675.1,252.065,24.0829,1489.71
565,9.7341,16.4955,10675.1,299.327,74.9326,1483.44
566,9.7341,11.9077,10675.1,256.032,26.5865,1489.05
567,9.7341,19.5279,10675.1,276.283,51.0601,1485.92
568,9.7341,12.3514,10675.1,249.724,23.7633,1489.79
569,9.7341,15.8837,10675.1,283.191,58.4965,1485.55
570,9.7341,10.8075,10675.1,245.262,23.6575,1490.29
571,9.7341,14.0437,10675.1,288.832,60.8243,1485.16
572,9.7341,10.1268,10675.1,237.982,19.1837,1491.3
573,9.7341,19.1152,10675.1,296.18,57.9753,1484.25
574,9.7341,10.8794,10675.1,257.504,20.2889,1489.9
575,9.7341,10.8671,10675.1,274.798,49.7969,1486.34
576,9.7341,11.3875,10675.1,245.887,19.4362,1490.4
577,9.7341,10.7734,10675.1,274.223,50.7228,1486.36
578,9.7341,10.8296,10675.1,242.626,21.4718,1490.56
579,9.7341,15.9676,10675.1,269.855,52.6826,1486.85
580,9.7341,12.1657,10675.1,238.695,19.5136,1491.05
581,9.7341,12.7302,10675.1,272.951,51.1052,1486.51
582,9.7341,11.8091,10675.1,245.396,21.1966,1490.31
583,9.7341,11.9453,10675.1,268.141,45.9843,1487.15
584,9.7341,13.2917,10675.1,244.838,21.6633,1490.26
585,9.7341,14.9298,10675.1,262.607,39.6311,1487.79
586,9.7341,13.377,10675.1,238.217,20.1797,1491.07
587,9.7341,17.8853,10675.1,263.148,50.3579,1487.69
588,9.7341,12.7083,10675.1,243.526,21.2387,1490.5
589,9.7341,19.2809,10675.1,269.522,47.1461,1486.9
590,9.7341,12.2987,10675.1,241.922,22.33,1490.65
591,9.7341,11.9059,10675.1,264.98,44.7606,1487.44
592,9.7341,10.5001,10675.1,234.638,17.423,1491.57
593,9.7341,21.3715,10675.1,273.088,46.028,1486.67
594,9.7341,12.5382,10675.1,242.066,23.3691,1490.6
595,9.7341,15.2028,10675.1,267.638,43.9208,1487.28
596,9.7341,11.2246,10675.1,236.266,19.6165,1491.31
597,9.7341,17.3721,10675.1,278.081,54.4008,1486.34
598,9.7341,11.6428,10675.1,242.761,20.62,1490.87
599,9.7341,17.655,10675.1,277.743,56.233,1485.83
600,9.7341,12.3044,10675.1,249.603,23.8499,1490.06
601,9.7341,12.5427,10675.1,273.3,58.3985,1486.44
602,9.7341,11.3932,10675.1,240.704,20.5785,1490.76
603,9.7341,14.8347,10675.1,270.18,48.3311,1486.87
604,9.7341,14.1531,10675.1,244.523,25.2858,1490.27
605,9.7341,16.8465,10675.1,276.299,51.6285,1486.58
606,9.7341,14.4556,10675.1,242.277,21.3523,1490.67
607,9.7341,15.9295,10675.1,273.902,53.565,1486.23
608,9.7341,13.5207,10675.1,240.463,23.2098,1490.74
609,9.7341,20.4831,10675.1,282.013,61.0894,1485.18
610,9.7341,14.2829,10675.1,240.881,24.9244,1490.66
611,9.7341,19.3083,10675.1,276.378,55.7326,1485.97
612,9.7341,11.3285,10675.1,240.301,22.5507,1490.78
613,9.7341,14.6608,10675.1,276.818,52.19,1486.16
614,9.7341,11.9988,10675.1,250.742,20.9747,1489.64
615,9.7341,15.2348,10675.1,258.887,41.4298,1488.21
616,9.7341,12.1618,10675.1,238.152,20.9598,1491.07
617,9.7341,14.6913,10675.1,260.783,40.361,1488.09
618,9.7341,10.7662,10675.1,235.967,18.2514,1491.4
619,9.7341,12.3203,10675.1,263.304,44.8907,1487.72
620,9.7341,11.4048,10675.1,236.276,17.1951,1491.37
621,9.7341,14.5276,10675.1,269.504,48.7535,1486.93
622,9.7341,10.7477,10675.1,240.806,17.0847,1490.8
623,9.7341,12.9507,10675.1,256.13,37.4709,1488.57
624,9.7341,10.1334,10675.1,236.721,16.3306,1491.29
625,9.7341,14.3567,10675.1,257.081,34.5988,1488.56
626,9.7341,9.81819,10675.1,235.791,15.9694,1491.44
627,9.7341,12.2193,10675.1,255.861,39.8341,1488.6
628,9.7341,10.663,10675.1,232.457,14.6111,1491.87
629,9.7341,20.9046,10675.1,265.476,44.0675,1487.39
630,9.7341,10.3463,10675.1,239.115,19.3174,1490.98
631,9.7341,15.6754,10675.1,255.877,37.0522,1488.62
632,9.7341,10.33,10675.1,235.528,16.3814,1491.47
633,9.7341,13.7655,10675.1,262.545,43.8374,1487.97
634,9.7341,10.2639,10675.1,231.611,16.657,1491.95
635,9.7341,15.7128,10675.1,260.275,44.1445,1488.06
636,9.7341,13.1867,10675.1,238.119,20.8082,1491.09
637,9.7341,17.4623,10675.1,273.79,39.8,1488.96
638,9.7341,14.1581,10675.1,255.081,21.21,1493.19
639,9.7341,14.7737,10675.1,262.961,39.4278,1487.8
640,9.7341,13.2136,10675.1,241.998,18.7255,1490.86
641,9.7341,15.3839,10675.1,272.994,46.9845,1488.04
642,9.7341,10.5875,10675.1,236.995,17.8343,1491.23
643,9.7341,13.8252,10675.1,263.777,41.7306,1487.72
644,9.7341,10.9098,10675.1,240.508,19.2636,1490.88
645,9.7341,12.3299,10675.1,257.432,39.7044,1488.43
646,9.7341,11.5745,10675.1,235.337,16.1679,1491.47
647,9.7341,16.4096,10675.1,260.356,41.2149,1488.05
648,9.7341,12.1302,10675.1,239.765,20.7063,1490.86
649,9.7341,13.151,10675.1,257.669,36.3182,1488.43
650,9.7341,12.5607,10675.1,240.506,18.3355,1490.91
651,9.7341,12.1574,10675.1,258.603,40.3628,1488.27
652,9.7341,11.6079,10675.1,237.982,18.5813,1491.16
653,9.7341,13.32,10675.1,256.934,40.2352,1488.47
654,9.7341,11.5797,10675.1,236.403,17.2614,1491.34
655,9.7341,13.859,10675.1,259.882,39.6356,1488.27
656,9.7341,11.8463,10675.1,235,15.9666,1491.59
657,9.7341,18.1482,10675.1,260.108,40.9341,1488.14
658,9.7341,10.7322,10675.1,238.222,18.6698,1491.14
659,9.7341,14.185,10675.1,253.916,36.599,1488.89
660,9.7341,11.9265,10675.1,233.537,17.0247,1491.68
661,9.7341,15.3833,10675.1,255.516,36.1649,1488.93
662,9.7341,11.0089,10675.1,234.835,16.4593,1491.57
663,9.7341,15.8301,10675.1,258.311,40.1204,1488.3
664,9.7341,10.0174,10675.1,237.648,15.7812,1491.3
665,9.7341,11.9468,10675.1,260.961,41.34,1488.11
666,9.7341,11.1419,10675.1,240.263,16.1543,1491.05
667,9.7341,16.9151,10675.1,253.85,35.9824,1488.99
668,9.7341,10.5725,10675.1,239.336,17.8403,1491.05
669,9.7341,12.8826,10675.1,250.697,33.6254,1489.35
670,9.7341,10.3072,10675.1,234.067,16.6839,1491.64
671,9.7341,15.1468,10675.1,256.403,35.4866,1488.84
672,9.7341,11.2363,10675.1,235.175,16.1103,1491.55
673,9.7341,13.8056,10675.1,260.383,42.1416,1488.05
674,9.7341,10.5825,10675.1,242.501,17.345,1490.8
675,9.7341,9.7952,10675.1,255.051,42.3453,1488.68
676,9.7341,10.1733,10675.1,237.961,18.1699,1491.16
677,9.7341,11.9529,10675.1,247.888,34.4922,1489.67
678,9.7341,9.82699,10675.1,235.3,18.2404,1491.45
679,9.7341,13.8549,10675.1,243.571,29.0669,1490.27
680,9.7341,9.85199,10675.1,230.526,15.1015,1492.11
681,9.7341,13.6279,10675.1,249.718,34.7792,1489.46
682,9.7341,9.73582,10675.1,231.977,14.7481,1491.93
683,9.7341,11.3754,10675.1,253.803,38.9186,1488.92
684,9.7341,10.6289,10675.1,238.205,15.6493,1491.24
685,9.7341,9.84968,10675.1,251.073,35.4644,1489.31
686,9.7341,9.75077,10675.1,233.322,15.3683,1491.74
687,9.7341,10.9291,10675.1,247.287,32.2717,1489.84
688,9.7341,10.2171,10675.1,232.258,15.3514,1491.87
689,9.7341,10.9249,10675.1,247.99,30.9129,1489.68
690,9.26003,9.26003,10675.1,234.479,15.2326,1491.64
691,9.26003,12.526,10675.1,251.4,38.1481,1489.21
692,9.26003,10.3095,10675.1,230.597,13.8025,1492.16
693,9.26003,13.2024,10675.1,256.439,38.9169,1488.58
694,9.26003,10.301,10675.1,234.631,15.3647,1491.6
695,9.26003,12.33,10675.1,251.836,35.9115,1489.15
696,9.26003,9.94872,10675.1,232.587,14.7872,1491.83
697,9.26003,11.0576,10675.1,253.142,34.9591,1489
698,9.26003,10.1484,10675.1,233.916,15.2643,1491.76
699,9.26003,10.7402,10675.1,249.879,33.0478,1489.44
700,9.26003,10.0892,10675.1,232.866,14.5562,1491.82
701,9.26003,12.4783,10675.1,248.649,30.9139,1489.63
702,9.26003,10.3801,10675.1,237.109,15.9957,1491.26
703,9.26003,12.8544,10675.1,246.126,31.1187,1489.96
704,9.26003,9.78022,10675.1,232.713,17.8647,1491.8
705,9.26003,14.8635,10675.1,247.457,28.3446,1489.77
706,9.26003,10.3316,10675.1,231.248,15.4354,1492.02
707,9.26003,13.4947,10675.1,246.456,28.2335,1489.94
708,9.26003,10.177,10675.1,229.686,15.0303,1492.22
709,9.26003,12.2999,10675.1,250.323,34.2281,1489.36
710,9.26003,9.77018,10675.1,231.487,14.5583,1491.99
711,9.26003,11.065,10675.1,254.654,33.8683,1488.9
712,9.26003,9.48798,10675.1,234.799,14.0771,1491.57
713,9.26003,12.3262,10675.1,245.893,28.9896,1490
714,9.26003,10.1417,10675.1,230.612,15.3039,1492.09
715,9.26003,14.0532,10675.1,252.749,34.7073,1489.03
716,9.26003,10.0871,10675.1,232.842,15.427,1491.8
717,9.26003,10.7392,10675.1,247.346,31.429,1489.77
718,9.26003,11.0478,10675.1,230.5,14.4255,1492.12
719,9.26003,14.5848,10675.1,254.291,37.6493,1488.89
720,9.26003,11.1058,10675.1,236.079,17.6867,1491.35
721,9.26003,12.0546,10675.1,248.532,36.7137,1489.58
722,9.26003,10.4094,10675.1,236.63,16.5599,1491.31
723,9.26003,11.292,10675.1,240.65,28.3513,1490.67
724,9.26003,10.5465,10675.1,229.362,14.4007,1492.27
725,9.26003,11.7762,10675.1,247.195,31.8435,1489.78
726,9.26003,10.1061,10675.1,230.816,14.1815,1492.08
727,9.26003,12.7719,10675.1,247.305,32.8452,1489.76
728,9.26003,10.3149,10675.1,229.908,14.4928,1492.19
729,9.26003,12.0158,10675.1,248.023,31.0861,1489.7
730,9.26003,10.4978,10675.1,236.608,14.6432,1491.4
731,9.26003,12.4824,10675.1,244.441,26.6924,1490.17
732,9.26003,10.5702,10675.1,231.506,15.2618,1491.97
733,9.26003,11.32,10675.1,248.548,30.8589,1489.6
734,9.26003,10.3565,10675.1,231.87,14.5703,1491.92
735,9.26003,16.7553,10675.1,249.825,31.4491,1489.46
736,9.26003,10.992,10675.1,234.191,14.4534,1491.64
737,9.26003,16.883,10675.1,250.3,32.4811,1489.36
738,9.26003,9.51113,10675.1,233.836,14.457,1491.68
739,9.26003,10.1139,10675.1,247.093,29.4697,1489.85
740,9.26003,9.70436,10675.1,233.99,14.4205,1491.69
741,9.26003,11.0657,10675.1,241.3,25.8789,1490.6
742,9.26003,9.69962,10675.1,232.066,13.1857,1491.92
743,9.26003,10.0953,10675.1,238.621,22.2273,1490.98
744,9.26003,9.42197,10675.1,229.094,14.3712,1492.3
745,9.26003,10.8045,10675.1,239.041,22.3459,1490.91
746,9.22381,9.22381,10675.1,226.882,12.0859,1492.61
747,9.22381,12.435,10675.1,242.381,25.1745,1490.45
748,9.22381,9.4702,10675.1,227.679,11.6604,1492.51
749,9.22381,13.0082,10675.1,247.844,31.9812,1489.7
750,9.22381,9.40415,10675.1,233.885,14.5483,1491.82
751,9.22381,10.2475,10675.1,243.238,27.347,1490.33
752,9.22381,10.0125,10675.1,234.311,13.3747,1491.66
753,9.22381,10.335,10675.1,239.754,25.7928,1490.8
754,9.22381,9.5661,10675.1,227.7,12.5023,1492.51
755,9.22381,10.0122,10675.1,244.506,28.1236,1490.18
756,9.22381,9.49189,10675.1,230.469,13.7582,1492.12
757,9.22381,13.7833,10675.1,244.984,25.0365,1490.13
758,9.22381,9.56213,10675.1,230.163,13.1402,1492.16
759,9.22381,13.81,10675.1,247.397,29.0828,1489.83
760,9.22381,10.1096,10675.1,232.639,13.0845,1491.86
761,9.22381,11.1179,10675.1,241.079,24.9609,1490.62
762,9.22381,9.58303,10675.1,231.189,13.1943,1492.03
763,9.22381,10.7663,10675.1,243.435,24.7887,1490.39
764,9.22381,9.55093,10675.1,227.857,12.4163,1492.48
765,9.22381,11.8636,10675.1,243.304,27.3185,1490.36
766,9.18697,9.18697,10675.1,229.87,12.5359,1492.22
767,9.18697,11.2902,10675.1,244.333,33.0854,1490.17
768,9.18697,9.40467,10675.1,232.054,13.2552,1491.92
769,9.18697,13.1687,10675.1,242.504,27.1808,1490.42
770,9.18697,9.57433,10675.1,231.292,15.0799,1492.01
771,9.18697,11.1114,10675.1,240.6,24.5965,1490.69
772,9.18697,9.4373,10675.1,228.894,13.1218,1492.33
773,9.18697,11.9012,10675.1,241.312,25.8287,1490.59
774,9.18697,9.30841,10675.1,229.849,12.8981,1492.22
775,9.18697,13.0745,10675.1,246.097,28.7885,1489.96
776,9.18697,9.95992,10675.1,231.944,13.8918,1491.93
777,9.18697,10.8261,10675.1,242.17,27.7343,1490.48
778,9.18697,9.85554,10675.1,232.63,14.6977,1491.84
779,9.18697,14.3198,10675.1,241.154,24.2529,1490.62
780,9.18697,9.97408,10675.1,229.481,14.6033,1492.25
781,9.18697,10.3527,10675.1,242.567,26.4751,1490.45
782,9.18697,11.2212,10675.1,234.154,14.289,1491.77
783,9.18697,12.5828,10675.1,240.853,24.6546,1490.66
784,9.18697,9.59681,10675.1,229.894,12.7184,1492.22
785,9.18697,10.828,10675.1,240.686,22.6265,1490.72
786,9.18697,9.4776,10675.1,229.823,13.2682,1492.23
787,9.18697,12.047,10675.1,239.765,24.7047,1490.82
788,9.18697,10.358,10675.1,231.714,14.7621,1491.95
789,9.18697,12.4841,10675.1,241.662,27.3439,1490.55
790,9.18697,11.1205,10675.1,230.794,15.4906,1492.07
791,9.18697,12.0655,10675.1,240.328,24.9193,1490.74
792,9.18697,10.0337,10675.1,230.028,13.6274,1492.2
793,9.18697,11.5528,10675.1,240.186,23.2709,1490.76
794,9.10619,9.10619,10675.1,230.351,12.8973,1492.15
795,9.10619,10.3658,10675.1,237.217,22.7521,1491.16
796,9.10619,9.59163,10675.1,226.317,11.9678,1492.69
797,9.10619,11.9174,10675.1,240.202,25.2408,1490.74
798,9.10619,9.62759,10675.1,228.288,12.6417,1492.42
799,9.10619,11.5717,10675.1,239.598,23.3057,1490.84
800,9.10619,9.39248,10675.1,231.623,13.3498,1492.03
801,9.10619,10.4351,10675.1,240.521,27.1891,1490.71
802,9.10619,9.75599,10675.1,230.477,13.8582,1492.15
803,9.10619,10.564,10675.1,237.069,20.6901,1491.2
804,9.10619,9.72715,10675.1,227.995,12.9087,1492.47
805,9.10619,10.6789,10675.1,235.963,20.1294,1491.34
806,9.08003,9.08003,10675.1,227.303,12.4616,1492.55
807,9.08003,9.9651,10675.1,237.826,21.8269,1491.08
808,9.08003,9.42149,10675.1,228.271,13.7521,1492.42
809,9.08003,11.9973,10675.1,236.697,20.8133,1491.23
810,9.08003,9.46028,10675.1,226.798,12.3514,1492.62
811,9.08003,13.6073,10675.1,241.133,25.0344,1490.61
812,9.08003,9.79842,10675.1,231.081,12.4822,1492.06
813,9.08003,11.0759,10675.1,241.406,29.4449,1490.59
814,9.08003,9.95961,10675.1,230.705,12.4703,1492.1
815,9.08003,10.1086,10675.1,236.294,21.4092,1491.28
816,8.66891,8.66891,10675.1,228.183,12.8363,1492.44
817,8.66891,9.78194,10675.1,236.337,22.78,1491.28
818,8.66891,9.01957,10675.1,228.584,11.9159,1492.4
819,8.66891,9.62385,10675.1,237.591,21.3074,1491.11
820,8.66891,9.41744,10675.1,227.949,12.5326,1492.46
821,8.66891,12.9514,10675.1,239.425,23.2942,1490.86
822,8.66891,9.21093,10675.1,228.627,12.1156,1492.37
823,8.66891,11.8188,10675.1,236.602,22.4058,1491.24
824,8.66891,8.83874,10675.1,228.28,12.1408,1492.44
825,8.66891,11.274,10675.1,235.736,20.9244,1491.36
826,8.66891,9.21836,10675.1,228.306,12.3826,1492.42
827,8.66891,9.6374,10675.1,236.012,20.5505,1491.34
828,8.66891,9.70799,10675.1,226.519,12.4431,1492.66
829,8.66891,11.8926,10675.1,237.298,22.9599,1491.15
830,8.66891,9.65558,10675.1,228.169,12.5439,1492.43
831,8.66891,10.1487,10675.1,237.918,20.744,1491.08
832,8.66891,9.4617,10675.1,227.287,12.2874,1492.56
833,8.66891,12.7814,10675.1,239.937,25.2344,1490.79
834,8.66891,10.0971,10675.1,229.307,12.6813,1492.3
835,8.66891,10.6813,10675.1,239.464,21.8881,1490.88
836,8.66891,9.59977,10675.1,227.802,12.3278,1492.49
837,8.66891,10.2071,10675.1,236.24,20.9162,1491.3
838,8.66891,8.79142,10675.1,226.604,11.4631,1492.65
839,8.66891,12.2564,10675.1,234.469,19.5756,1491.54
840,8.66891,9.07474,10675.1,226.655,11.32,1492.65
841,8.66891,10.3107,10675.1,233.915,18.9478,1491.62
842,8.66891,9.18514,10675.1,225.784,11.5443,1492.77
843,8.66891,10.9337,10675.1,236.508,21.1122,1491.27
844,8.66891,9.3573,10675.1,228.237,12.3392,1492.44
845,8.66891,10.2876,10675.1,236.514,22.8695,1491.26
846,8.66891,9.59904,10675.1,227.889,12.3229,1492.47
847,8.66891,12.0891,10675.1,236.244,20.8654,1491.3
848,8.66891,9.12416,10675.1,228.109,12.5008,1492.45
849,8.66891,10.2718,10675.1,234.268,19.4307,1491.57
850,8.66891,9.33155,10675.1,228.326,12.1962,1492.42
851,8.66891,10.2678,10675.1,235.041,18.8894,1491.48
852,8.66891,9.53506,10675.1,227.944,12.3926,1492.47
853,8.66891,10.817,10675.1,233.525,17.7309,1491.68
854,8.66891,9.03919,10675.1,226.815,12.2806,1492.62
855,8.66891,10.8001,10675.1,233.154,17.0744,1491.74
856,8.66891,9.14481,10675.1,226.345,11.5989,1492.69
857,8.66891,9.41336,10675.1,232.348,16.732,1491.84
858,8.66891,8.74768,10675.1,225.724,11.0366,1492.78
859,8.66891,9.14309,10675.1,234.49,17.5649,1491.56
860,8.6224,8.6224,10675.1,226.905,11.1179,1492.63
861,8.6224,11.3028,10675.1,233.934,18.9409,1491.61
862,8.6224,9.04396,10675.1,227.288,11.6205,1492.57
863,8.6224,11.3925,10675.1,235.287,20.7864,1491.42
864,8.6224,9.2781,10675.1,226.446,11.2894,1492.68
865,8.6224,11.9021,10675.1,238.415,24.3609,1490.98
866,8.6224,9.16794,10675.1,229.541,14.9995,1492.24
867,8.6224,12.856,10675.1,237.833,21.2868,1491.07
868,8.6224,9.44324,10675.1,229.028,13.4493,1492.33
869,8.6224,9.69206,10675.1,236.059,22.887,1491.32
870,8.6224,9.46551,10675.1,227.847,11.9018,1492.48
871,8.6224,11.4232,10675.1,234.974,21.7629,1491.47
872,8.6224,10.1055,10675.1,228.172,12.9476,1492.43
873,8.6224,10.7693,10675.1,234.598,19.3556,1491.53
874,8.6224,9.05164,10675.1,227.227,12.3132,1492.57
875,8.6224,10.1986,10675.1,232.562,18.0132,1491.81
876,8.6224,9.16057,10675.1,226.529,11.3975,1492.67
877,8.6224,9.28136,10675.1,235.31,20.1128,1491.44
878,8.6224,9.24823,10675.1,226.897,11.6816,1492.62
879,8.6224,11.3465,10675.1,234.26,19.5344,1491.57
